"","alpha[1,1]","alpha[2,1]","alpha[3,1]","alpha[4,1]","alpha[5,1]","alpha[6,1]","alpha[7,1]","alpha[8,1]","alpha[9,1]","alpha[1,2]","alpha[2,2]","alpha[3,2]","alpha[4,2]","alpha[5,2]","alpha[6,2]","alpha[7,2]","alpha[8,2]","alpha[9,2]","beta[1,1]","beta[2,1]","beta[3,1]","beta[4,1]","beta[5,1]","beta[6,1]","beta[7,1]","beta[8,1]","beta[9,1]","beta[1,2]","beta[2,2]","beta[3,2]","beta[4,2]","beta[5,2]","beta[6,2]","beta[7,2]","beta[8,2]","beta[9,2]"
"4692",-1.68680965544632,-1.63104873540889,-1.70982404292508,-1.82665067089725,-2.11841696790274,-1.80090697550679,-2.58823652554902,-1.69714888719123,-1.80246407374076,-1.55137060626431,-1.57692996806198,-1.65138943926158,-1.63223794140519,-1.53937346518183,-1.22570795189762,-2.63564711825345,-1.46920959280263,-1.45669610495602,0.186990253169313,0.213496200635468,0.202714132276888,0.229333406161113,0.243255814397315,0.209426970580902,0.314567064979485,0.204408609635914,0.195360595460195,0.174603418145947,0.191362083922707,0.202073592743115,0.192019037284173,0.161981192839928,0.15510189684564,0.325983381894193,0.171297114529207,0.164439661321561
"4693",-1.6347060909105,-1.60532348661277,-1.83487362285312,-1.81518129471058,-2.05860136783145,-1.95312074096079,-2.71576318802818,-1.71534074374314,-1.82971101096482,-1.59125288782773,-1.67685842820895,-1.66391790281256,-1.62077770914732,-1.4868678550678,-1.40878366982154,-2.65242717581948,-1.63864201106127,-1.46232119765818,0.192925907926063,0.203366431762963,0.205311496537144,0.220500249055917,0.247421634181037,0.214796961363086,0.315385143100811,0.209085650002888,0.194803247290285,0.165463319633867,0.1933509171056,0.211103857091947,0.207717110982759,0.184160782138619,0.155712110074422,0.334428424347745,0.180980327270485,0.1736613175789
"4694",-1.78537372241863,-1.79132189516155,-1.80162703487339,-1.75247119342021,-1.89568460192211,-1.82383381056762,-2.83644893309455,-1.72984467745814,-1.75550418100309,-1.3856975824923,-1.66740399777774,-1.64335605375304,-1.61483197080653,-1.60177461128539,-1.4192750302259,-2.68506656556857,-1.4963499661367,-1.43588975089122,0.193374712836706,0.203372917828996,0.218567182913748,0.22518156271719,0.237517103579738,0.213134054512873,0.342616219626122,0.204388823162722,0.193296285624284,0.18056763309525,0.181234431369633,0.213278232354515,0.203418351289782,0.195811775290335,0.179998542419319,0.296562824192728,0.188512146473063,0.17801122132811
"4695",-1.61733575723176,-1.61864379481213,-1.83583235902705,-1.84188199255099,-1.9482573704901,-1.78648205024584,-2.81906272656398,-1.79911947489806,-1.72249235001267,-1.38518172680431,-1.54418187997914,-1.69842491969942,-1.65407047529805,-1.53200581988449,-1.49515828047263,-2.35106913142416,-1.44284215357286,-1.3846903331152,0.202379993323288,0.227594887409456,0.218835389467965,0.213918581944059,0.240048108102721,0.208947667538855,0.348503101560234,0.201980712655131,0.194486139174727,0.160733542123056,0.178930304157076,0.215488342061233,0.207727758603816,0.175458891477121,0.173534432002155,0.287140863825672,0.182469793204768,0.176991838427423
"4696",-1.61785278768891,-1.69502038724378,-1.77485346064489,-1.68801455120882,-1.83131897665484,-1.7919849052627,-2.93621230222306,-1.72309325147862,-1.7661608346676,-1.39413477705722,-1.57117647976386,-1.66282143194738,-1.63467838384761,-1.56735810346355,-1.53852368177134,-2.31708712535466,-1.46019018960424,-1.40241178923638,0.202690081146532,0.232403798189168,0.210870602564947,0.213634535213283,0.206055794892936,0.2069553210902,0.341509008679813,0.21677379355999,0.192146977515835,0.16827131336793,0.184029121612871,0.188628505588779,0.203090809412185,0.175090597723575,0.179280751798169,0.289195089778152,0.186983178203796,0.177102755826399
"4697",-1.75787575060867,-1.74997415975221,-1.74711409177453,-1.80646873848797,-1.76006377748997,-1.83897988019541,-3.01849989830071,-1.86496696703254,-1.76215926941778,-1.47996272067539,-1.60331402449723,-1.64813516898078,-1.58450235656384,-1.61625622638256,-1.62905372432797,-2.45226198664136,-1.62352144644276,-1.41522598347846,0.216744104320092,0.217634773973485,0.220228303025988,0.238411567186747,0.201695932698096,0.209433851653045,0.355402111467964,0.227755966682995,0.186752506855903,0.172944341348698,0.16968968375312,0.208868826825094,0.194282192407554,0.206399201872664,0.184127995212891,0.29083120792844,0.197230185941814,0.176436015991181
"4698",-1.75810259482342,-1.75022817732642,-1.91405180219919,-1.85136414342451,-1.79784815509768,-1.82771311072387,-2.97891892114606,-1.85189186601716,-1.76666240883503,-1.56128806353491,-1.48454080491307,-1.64754379207568,-1.61471042027486,-1.57504696731032,-1.61670587819798,-2.44179410474458,-1.63576448954794,-1.46662823199672,0.217112425472145,0.226528521684141,0.222769638947783,0.220697084842561,0.21364060291937,0.198287301916705,0.336936767788479,0.217152879503029,0.173817419138546,0.166576902564338,0.156914736041997,0.205725251748818,0.17739959405446,0.204410736837203,0.184480813712205,0.29605113241963,0.189949464233073,0.174473011688978
"4699",-1.70326257064912,-1.92178410280493,-1.9810083489304,-1.8710138620106,-1.82281883419329,-1.82792634855388,-2.79394495745089,-1.86900179628396,-1.65765667616452,-1.43465307915295,-1.46090751332211,-1.63493046808814,-1.54190074547362,-1.61181762271528,-1.65378095416184,-2.48671915285121,-1.5626749752942,-1.41086952715438,0.20301614454529,0.231429456383208,0.231362814074987,0.225264267814328,0.215296375796292,0.191174006702051,0.329228608372529,0.229413113851552,0.196596945073505,0.171894350444751,0.152759881314316,0.178943980623598,0.182391376661983,0.207225494869783,0.191056524212945,0.295208260882407,0.185896601766347,0.157255163381188
"4700",-1.8745224320523,-1.7234395044136,-2.11027108670217,-1.89419683428234,-1.84641357100049,-1.81791072377338,-2.84117211770521,-1.85263211300343,-1.89335193277563,-1.35266272881415,-1.43157774178964,-1.55081848881652,-1.5424353310621,-1.64271531079439,-1.68253158465569,-2.4574181566868,-1.46189657733185,-1.41004099569334,0.20475882837317,0.235339411094911,0.242492518612316,0.231530536130798,0.22471343584109,0.205220691619767,0.323355967208165,0.21646724990619,0.20271264081957,0.172619586845288,0.1842116959245,0.190146387747798,0.18764715827827,0.183381605281645,0.193532311610713,0.297887520406019,0.180389077385955,0.156677469967961
"4701",-1.78334745853813,-1.81600209969644,-2.10784359277884,-1.9161778920462,-1.99851981689289,-1.90546433798536,-2.7939299093192,-1.78772280565697,-1.93532532306854,-1.42163283928754,-1.6904962843247,-1.44509991448142,-1.46537333210717,-1.62424907573979,-1.59047710088955,-2.53846593188066,-1.40557287092882,-1.49072293420384,0.20241628268487,0.241516255159999,0.241881442184914,0.226083642668226,0.216859582550578,0.222478729182243,0.325389776025095,0.201849235467758,0.203216541715072,0.160425282891752,0.190756632560748,0.18861574051911,0.187482179226321,0.194532821238095,0.172365576113867,0.300438977408831,0.181585939827949,0.176261558576076
"4702",-1.7567254092083,-1.92864318763068,-2.14864307353054,-1.95546638647519,-1.75519697797825,-1.96254274516871,-2.63343530107901,-1.62569855700691,-1.8875339873361,-1.39104351637263,-1.67786973014757,-1.50596033740402,-1.52889584450529,-1.6057817370876,-1.59310714902682,-2.60527284051284,-1.42618095662674,-1.52298111797051,0.202177995512462,0.231408795314088,0.247127490160556,0.242964438072314,0.231789285873129,0.226868266469052,0.320889100292788,0.206168767406993,0.214460284748203,0.164110196232085,0.191370203902089,0.18657991151733,0.200193865911102,0.183028241756679,0.211826378281698,0.312206892899765,0.181064224384286,0.173845357438929
"4703",-1.82512182144362,-1.78159031647855,-2.05944626447293,-1.94870047801275,-1.7132911715213,-1.98310691553709,-2.81299069449862,-1.7959820703383,-1.81614264973091,-1.416416774417,-1.57092784472911,-1.62837190568427,-1.44235162622951,-1.59616499321105,-1.67199075926327,-2.5282110588922,-1.44190512999961,-1.49751259004542,0.214597943927065,0.224679500214321,0.24346907229787,0.246242493277631,0.207497729685437,0.230455549044515,0.3304195204905,0.20870849794328,0.211352640620542,0.172648830676949,0.167373691901971,0.213530328859652,0.191883693931375,0.185233416806303,0.209640398784269,0.292727953121281,0.169644011954108,0.169784857521844
"4704",-1.7552535211144,-1.78704311513341,-2.05713175191472,-1.96232907894824,-1.74286868368598,-1.98484544061936,-2.86722948393127,-1.79457245459302,-1.83816624848561,-1.42659134842625,-1.53208299429038,-1.66405908271755,-1.72467695949976,-1.56962264965743,-1.62486275591944,-2.28163321373552,-1.45620872695386,-1.56797685144728,0.204918931783604,0.226382616274008,0.235496345270545,0.247995800909572,0.232352974832034,0.22382957324049,0.339303133822582,0.239932404463314,0.203717636163039,0.172792788581663,0.169131836528045,0.204973314281775,0.236574646073877,0.184272272050177,0.197843636544197,0.285821387895276,0.153898082574374,0.165476163534399
"4705",-1.7274028632068,-1.86245266999375,-2.08887812720763,-2.01838442589236,-1.7292839776803,-1.9616543069586,-3.04543670286322,-1.8435641681176,-1.99870529378158,-1.38078514530207,-1.48439428564401,-1.61548607692343,-1.77861000570078,-1.59622148004374,-1.61287698013952,-2.40388488569171,-1.42684583576012,-1.52812273783921,0.215081670352903,0.238341404229452,0.217902534962118,0.236825309051533,0.225855823831083,0.220180706945574,0.346092989393015,0.230819764204484,0.220367710801938,0.159651139901298,0.181522871257881,0.178889686409676,0.216494562862737,0.177531272688844,0.194487834510167,0.277450654034498,0.15630897779831,0.16726578432505
"4706",-1.81325683694796,-1.8530681867043,-2.0725061053351,-1.97050943961119,-1.98195049083636,-1.95618899809958,-3.1725298013963,-1.86962304517428,-1.88580017638005,-1.44707120850143,-1.61237538695635,-1.56281152271715,-1.71581967602519,-1.56785134176967,-1.55173668803903,-2.43933684595581,-1.33558379516481,-1.44208109773393,0.207562482411985,0.222296447067443,0.237598503612955,0.259351528199354,0.226077441435004,0.200813573725664,0.358124758445292,0.222460062657879,0.217573648441217,0.165546270066937,0.184187217188824,0.19500514529376,0.225383986296821,0.192841796730088,0.155913261721216,0.306185235422147,0.167121361563538,0.164755160947163
"4707",-1.78215827976334,-1.75422218318577,-2.08418721349511,-1.97532425256733,-2.03512004318687,-1.75737538376813,-3.12588097177333,-1.83396800235826,-1.96054967378653,-1.43039814267752,-1.55958419825901,-1.51267533859264,-1.69844077695592,-1.57162526489486,-1.25649666921705,-2.43845580254989,-1.42696911877136,-1.46144949258053,0.205634788306428,0.216082715137884,0.210013749863633,0.244561473299061,0.252368362499337,0.197677108549299,0.358238136584656,0.209161094496278,0.213363810427492,0.170153964017956,0.181167685502505,0.19277948136784,0.213825125504549,0.191563074572577,0.146686833680631,0.2995242092657,0.164851338641843,0.166186381114022
"4708",-1.74119805884249,-1.63968491743068,-1.75316019885925,-2.0409224820947,-1.98170319993723,-1.746229947397,-3.06625273876338,-1.85399220972487,-1.94020970563332,-1.53101281968977,-1.67149038305573,-1.6166613783052,-1.72121591814245,-1.53002883555637,-1.33058515739604,-2.47638131987248,-1.38839328677568,-1.45540013091711,0.216099730108665,0.236985034143595,0.206730237891443,0.246179392917249,0.226659173325523,0.200303589657884,0.357718927953692,0.225564780748824,0.214246160742293,0.176193720762165,0.195282431734978,0.192861017620954,0.224656422442746,0.183324526666459,0.16265993896387,0.288394607406925,0.183740138575912,0.163774519173668
"4709",-1.68216256440967,-1.69191506693221,-1.84733758962345,-1.92188209733961,-1.89882624143924,-1.83188620548478,-3.09865871952807,-1.95753907396247,-1.96424815530709,-1.42764625180688,-1.6263725105649,-1.53610967383236,-1.64078769912786,-1.6866792460547,-1.49577663840663,-2.47774784243629,-1.60571224986587,-1.50304865101213,0.215450642337959,0.225686973687453,0.20355700542567,0.252819485690275,0.229961016803905,0.205232604966584,0.352944947113006,0.233738739675511,0.210907926873441,0.179176889686604,0.19019524583947,0.182002828873332,0.199504251655789,0.211746617338648,0.188903954073845,0.276556434714373,0.194060932845149,0.167215134040149
"4710",-1.74780407797527,-1.68468780174363,-1.87071814590929,-1.91981062448005,-1.88431243884554,-1.79998158723652,-3.01611747141961,-1.93999823545672,-1.99261325002929,-1.45004357089432,-1.6463822725511,-1.60521652100722,-1.64488384076934,-1.57561571878453,-1.60021637635398,-2.43486482741576,-1.52693103448154,-1.44765722101622,0.206350345574215,0.221170656955188,0.206068363275207,0.214741193581682,0.217822461542601,0.201491511740614,0.345761251215942,0.243218594310042,0.212586963705619,0.179964149981707,0.192162013656859,0.186742251876336,0.206002391336508,0.209734191943806,0.180646841379211,0.286564814451404,0.184701733934097,0.152317547097008
"4711",-1.79708954740802,-1.69478791723958,-1.8603440252612,-1.8122766955907,-1.99235765786352,-1.80264174231027,-3.13772485991796,-1.95616202487252,-1.82890903999472,-1.53088210304828,-1.60694155704338,-1.53642505376098,-1.61504051056787,-1.57511918148958,-1.44224261959854,-2.27698323479317,-1.52849999080138,-1.3407147354565,0.208481476305357,0.219511333300786,0.204852053593122,0.20083898356186,0.245158508696481,0.209869328386616,0.341616759541256,0.245117954310919,0.215340007622002,0.186002508792299,0.174100730492849,0.195195836298367,0.219728194839006,0.210169117365006,0.15655910711837,0.272544745686346,0.183198880064924,0.151972747600103
"4712",-1.7673546824724,-1.7660036535173,-1.7730189565325,-1.7110788619482,-1.98172999995916,-1.78111182325165,-3.01176480797712,-1.96178914380092,-1.97610397826704,-1.55177364422344,-1.52338035722221,-1.54695793779354,-1.5968718362625,-1.62924534796169,-1.37831610495708,-2.17481834335017,-1.55671349841758,-1.39507703173628,0.205873157216935,0.224540741144065,0.206185673752148,0.201199497729848,0.24305251054894,0.195049560358782,0.346995552272734,0.241108580866499,0.215758653086406,0.174837581391297,0.171110482306484,0.197176121243593,0.201270413091909,0.176831940673628,0.159917247047657,0.28409742468249,0.194169006033298,0.147143958857831
"4713",-1.81550317697441,-1.78693337336566,-1.84702944398792,-1.60213027567593,-2.01808509685943,-1.78123263475416,-2.77143565029215,-1.8292912177002,-1.8378433094607,-1.55537201176819,-1.51856905665708,-1.52655977092064,-1.6437373178946,-1.62145756721973,-1.41570152852237,-2.12023455694911,-1.56488157013729,-1.37083001846072,0.208754377845474,0.226090257796795,0.208516586912073,0.204375527001523,0.244602734457862,0.21056182410647,0.348185211419571,0.244868923554713,0.202796475634357,0.18775817493281,0.18919618946881,0.19813910878197,0.200215860954682,0.196149934412102,0.170066856954328,0.287656682253567,0.189862501969536,0.16249354772067
"4714",-1.74634075825721,-1.90549602976777,-1.88450759192694,-1.63536632973505,-1.99341163064409,-1.99111995383576,-2.84217103134032,-1.96078455845353,-1.92262730558665,-1.5841699987973,-1.55065237814706,-1.51284595147064,-1.55492908061458,-1.63112470064008,-1.39497729609942,-2.13952306321298,-1.45040073102192,-1.34138931301688,0.197917857547066,0.22855863558987,0.21551369348319,0.200612724424746,0.229732565402135,0.216510813164102,0.342475342050685,0.221410077275538,0.223020113825373,0.188245983036067,0.171842799874238,0.17782006796667,0.188839520101695,0.194600196127311,0.169691885527949,0.274802194980092,0.164843885004327,0.159092824429839
"4715",-1.7645819054485,-1.76206435245688,-1.9217486924334,-1.72226304715398,-1.96230878582659,-1.78419723121683,-2.81515979610266,-1.97205619458906,-2.07893879821271,-1.5050281018293,-1.54540065440761,-1.53877629308652,-1.48724537377714,-1.71367500624927,-1.36968757000947,-2.18747704373538,-1.43160158331319,-1.33416695536224,0.206234643845956,0.218019187757136,0.232411052622201,0.233860246050657,0.229623291404697,0.194453282732903,0.323183249243145,0.246252369146196,0.222788420762538,0.18477191871523,0.175451750741462,0.198165115944302,0.193883407452444,0.195427338559093,0.171378985396051,0.274483343515751,0.168168618645465,0.157936047463072
"4716",-1.70958864806836,-1.76551733208806,-1.90394469095114,-1.77325602799186,-1.95566826557226,-1.7963355742421,-2.8271764816366,-1.94751944434204,-2.00239951828217,-1.48034995005535,-1.5000453089349,-1.55623113358427,-1.49032163644286,-1.69261595896687,-1.43542183847787,-2.4041679324213,-1.41328194489833,-1.34786211053548,0.208505272125766,0.223646300527028,0.204060248714221,0.238418929946709,0.23903637220624,0.194197693648966,0.341447383199626,0.239590149242355,0.21862788098418,0.181939490139523,0.17268841853711,0.182797448498581,0.195393323058304,0.188771026939261,0.167228324759763,0.272812175670954,0.180550656590601,0.156396446210571
"4717",-1.69024444655651,-1.77277416366661,-1.76978984337179,-1.79570365863841,-1.95451388600535,-1.72916966298062,-2.91388660475317,-1.94096383389713,-2.05272573521378,-1.42244112221906,-1.54717349268615,-1.5022536122527,-1.5548684397309,-1.56886676898046,-1.4323906067722,-2.21599592320834,-1.40509205703766,-1.44686501285247,0.205490234291027,0.221264975478628,0.207148428927101,0.224489482107668,0.229475209640815,0.198984291303575,0.326232428460256,0.231213924124566,0.236114668579145,0.176955667840115,0.173156180780516,0.178209806022019,0.213138474540874,0.195212924248101,0.159682905995327,0.261586096809061,0.164985634527523,0.161350520503216
"4718",-1.63093672918117,-1.77804614336502,-1.78438500333313,-1.85904915818586,-1.83506034476488,-1.70278151882684,-2.85849588841793,-1.78958195604835,-2.10615693537105,-1.46289295295073,-1.53078548169913,-1.51289385090085,-1.52723657996368,-1.52984038376806,-1.30516656028906,-2.13478700156501,-1.31829577357313,-1.52024495685904,0.195646675368175,0.241372242043135,0.201526333692915,0.232184338269422,0.22994020019357,0.188500518882596,0.326629103693171,0.231092891555176,0.231786510335644,0.170445802360051,0.178421787277021,0.177030062287288,0.217972471636728,0.191019798260208,0.155553962629637,0.271942442765379,0.164780716028065,0.169954774067724
"4719",-1.64799074282573,-1.73712677908155,-1.7896275107832,-1.88535517140449,-1.78265337981208,-1.65584078158044,-2.84749531431832,-1.88341047759252,-2.13567029027709,-1.3568237552126,-1.51025765548616,-1.4585600452055,-1.63505941371591,-1.60264233250471,-1.43725630437693,-2.48806706704772,-1.41415161447002,-1.42267628801923,0.209799517658932,0.214593761179807,0.207438808338232,0.228455599233275,0.229307492329221,0.197417067701252,0.328627909013233,0.237501187910656,0.229935481263576,0.165155066441955,0.171428776482278,0.183862111985992,0.221980497187792,0.195874128699112,0.155363693636914,0.288250614385096,0.162798339939435,0.162498139207727
"4720",-1.69726560012732,-1.69203582894833,-1.8066082663412,-1.85443749900877,-2.06360564810291,-1.78902665959882,-2.81393464616088,-1.87324450787495,-2.10627942020588,-1.49735414810327,-1.54171785199873,-1.4900544394809,-1.61586587322332,-1.64670342918921,-1.44303824901927,-2.51302437068328,-1.41212751183197,-1.37912656475546,0.197500634974102,0.226762433734356,0.211444025269071,0.220925923641054,0.267235968867343,0.204401066074721,0.330308355544141,0.21510042300902,0.225497615599669,0.169538322667431,0.186423745784127,0.199751403169376,0.218344401199562,0.187636298287956,0.176521553590902,0.286501262727234,0.166827449204678,0.15694214097171
"4721",-1.61404701962592,-1.79450212691466,-1.80038065415298,-1.82214194285682,-2.06009581813348,-1.75080987844065,-2.90607769344022,-1.78056101923208,-2.13021963640585,-1.33543300551929,-1.53943173715386,-1.43886632556295,-1.60371248727161,-1.72275593173093,-1.51015835015955,-2.55556201353249,-1.4705206944543,-1.39770414065233,0.210085265589369,0.225456563634925,0.194389651072804,0.215821494931336,0.252320605988247,0.206836441149778,0.336932636141975,0.215423061549579,0.223873322488059,0.171572774143633,0.176423324803954,0.19909230291564,0.211210470121295,0.194734721484703,0.172962942165072,0.306156863270284,0.173521473814973,0.159101498296761
"4722",-1.86955553546444,-1.83016836045302,-1.6988905333431,-1.9031151090004,-2.07959378407784,-1.80339256002029,-2.76732598332301,-1.85491504181194,-1.89053750805785,-1.27876376908216,-1.37344625538394,-1.47089878024586,-1.661613329144,-1.69609842720204,-1.46002451171505,-2.67178536920502,-1.45366890648714,-1.30200628287157,0.229680629929501,0.22345634183024,0.202109285643992,0.222070677866483,0.237657292555182,0.199930851698968,0.324746525774866,0.213019036992475,0.201586657584028,0.163324115736005,0.151822342155365,0.167796885101622,0.22075394483756,0.200050707727346,0.164412155755396,0.309526590916119,0.180961448146537,0.14658256435732
"4723",-1.84080401235838,-1.77656014654636,-1.64322951063638,-1.88346452626911,-2.12916386949523,-1.71417778442835,-2.87854210776203,-1.59197905566213,-1.88213961585244,-1.39950470164996,-1.29375161960615,-1.42034126284801,-1.74579745703369,-1.7807877230609,-1.44521824875738,-2.36724724649685,-1.50257915989698,-1.36227520765905,0.231058250588903,0.223188621280078,0.181190159935751,0.232817741943289,0.236677962817791,0.198181532836735,0.329211125878323,0.199993877768848,0.212117934074699,0.163763089740653,0.159227334319328,0.17370275077192,0.211690999215397,0.211040745389986,0.170216911302123,0.291502441237781,0.187882512794361,0.168930243782808
"4724",-1.82906323717068,-1.79461448908882,-1.77999869514559,-1.89525044347885,-1.88187481712711,-1.67080061130102,-2.72578895920107,-1.55371044586843,-1.83448804177352,-1.46797093481405,-1.46823823262553,-1.49089817146704,-1.62564008596302,-1.81864086928347,-1.40782329260163,-2.52857060598707,-1.52902653145615,-1.44601294038721,0.228130431702526,0.226772889924188,0.190194214024231,0.238059894512864,0.24778745380207,0.200808709519537,0.325953034972369,0.18462241340223,0.201682960748948,0.192195309971272,0.162400818790762,0.185182232118714,0.195775661224042,0.208633749600406,0.157987654840741,0.294454615371722,0.179526988775374,0.171626000611896
"4725",-1.89174286201142,-1.77634000293619,-1.72350653880854,-1.97738274336253,-2.06897748986874,-1.77616876514587,-2.71906282431395,-1.49775873452199,-1.83742796815505,-1.6103256970329,-1.421767297641,-1.50652060594019,-1.65483049650497,-1.79231498081295,-1.46014975183226,-2.52679848507936,-1.47833330365838,-1.52762258848641,0.216642126182404,0.223395914855704,0.203559989896396,0.237930921431647,0.242741072150163,0.193729625153231,0.318450788954242,0.197916440237361,0.208997585253758,0.179762722269555,0.155856229190148,0.176758206015781,0.210769324396505,0.206530082176972,0.163220683728513,0.304951082048466,0.181880125594177,0.170736946795658
"4726",-1.72152898436461,-1.82907752675575,-1.6934711662836,-2.00212737626216,-2.11334042247155,-1.80748167674587,-2.62001859145904,-1.62269566294962,-1.86766887221208,-1.66114978232132,-1.37699178205811,-1.48154928866167,-1.59560586980214,-1.93695153531375,-1.53314681334557,-2.5486228194795,-1.45611612404915,-1.46749854175793,0.197271164914656,0.221035267567356,0.204612407102643,0.246604314471034,0.239189624519748,0.204474435785499,0.322220057608982,0.209041106623986,0.192624866946282,0.199569526527549,0.174929642867916,0.189190561001803,0.197458242475323,0.220255727289721,0.164713127921114,0.282415862292185,0.186517859780947,0.163824128111057
"4727",-1.74813300509256,-1.83136026925559,-1.9034327920082,-2.05383826535547,-2.07683166296542,-1.89566201421359,-2.59020509066702,-1.69074315577053,-1.90675433132246,-1.76091918622118,-1.4235369529227,-1.46831096600778,-1.58901463462454,-1.99210113393495,-1.4837290666153,-2.42363409112371,-1.43017309501988,-1.40348588922799,0.18961934660986,0.231897233759331,0.21558720765939,0.232948876448075,0.247319468285313,0.210711500041564,0.307980207069673,0.196804725740007,0.232127039358861,0.21355512867272,0.167033725551813,0.173029453259018,0.208329389357588,0.226218074212629,0.158700191004952,0.309929316120802,0.162015693451538,0.167488434671087
"4728",-1.63705844289074,-1.72441523754102,-1.99725758850239,-1.98459658082634,-2.11979532322032,-1.91457752551839,-2.69215734468607,-1.72406020116957,-1.88282987411668,-1.87530852602085,-1.573554778916,-1.47209782752961,-1.48488200948702,-1.95265868437914,-1.48928758176943,-2.47021907412869,-1.28561858635638,-1.44873250397883,0.197014350854739,0.231942743023189,0.21141120895716,0.229681129091414,0.257360009653635,0.213387734942472,0.330288601531336,0.195871644233399,0.222911921611736,0.21036907827739,0.166434404726859,0.172931977489104,0.184789034798719,0.227216399040535,0.161339968281636,0.281633576044001,0.169856974411821,0.163650386855518
"4729",-1.55652707841103,-1.84290503843431,-1.96561597683714,-2.00967485393977,-2.08794207522845,-1.98679907503754,-2.9860689044569,-1.73731604866255,-1.96787518256918,-1.8154360883337,-1.51703065001754,-1.37952306558344,-1.514289800857,-2.02412703277381,-1.50550041775813,-2.23500136529389,-1.26954631671162,-1.50173200248319,0.195542058705021,0.226737055050654,0.216173205405984,0.241685768786343,0.257015593546374,0.221824560040692,0.349782293073609,0.225152068164597,0.215301600587157,0.216942468820089,0.166738477332095,0.176799965085889,0.196504860796612,0.236557298193192,0.174874616384187,0.270715417587631,0.168193401322445,0.169516568518267
"4730",-1.47847608566239,-1.86673697312647,-1.84733589156758,-1.94316473413851,-2.17333100901432,-2.07837579591769,-2.95967237950913,-1.94044534579751,-1.91994509703724,-1.87665965129493,-1.56827327926682,-1.42992623332164,-1.60596074669943,-1.99706633805746,-1.58183477596415,-2.16064249661681,-1.27953755972808,-1.39106592708032,0.178693117090583,0.214410115822382,0.199724986403058,0.234896136622273,0.257409739519025,0.213149728208557,0.353032482971972,0.228781693988895,0.199722275432342,0.203780181256588,0.18749172679015,0.183161726252279,0.205674274020285,0.230835424785295,0.181207426406434,0.262447713552628,0.164899877546007,0.151138360103875
"4731",-1.46870446848299,-1.72587307473268,-1.8190563292629,-1.95419273182925,-2.08804183382191,-2.14548621561611,-2.99958375138445,-1.90843622222878,-1.94297807211785,-1.62243817985152,-1.53469231891955,-1.60100740670816,-1.56552158496826,-2.03098190288525,-1.56759455324967,-2.15420710040639,-1.3279034374821,-1.41075066935544,0.177234098605344,0.218151160594387,0.196297549149674,0.233482027962245,0.24639113102523,0.240475814446062,0.330672889723308,0.237180832055886,0.21263915285166,0.201138933677285,0.1836500205448,0.204403288707218,0.194525043201055,0.229044473270111,0.176477508874594,0.270274772798047,0.177215411706774,0.157579645879281
"4732",-1.5150426567226,-1.78087943150481,-1.9251985592573,-1.95297922643409,-2.08654874269654,-2.18206082244249,-2.76934894932491,-2.08960575428965,-1.86863199108245,-1.64944536643506,-1.55993526228089,-1.75218296246616,-1.558524179882,-1.97120658009215,-1.53890035892374,-2.29580499041995,-1.38688814511441,-1.38880279720505,0.187564935734911,0.228449183471751,0.218111885595425,0.235539436858851,0.246507282924638,0.246263389288801,0.32832864234872,0.254714530430966,0.212409422543988,0.18811584600953,0.197405477752255,0.213245375792949,0.210231516386711,0.239281344277492,0.179968035692121,0.267291220552879,0.174156986825129,0.158591619463867
"4733",-1.54580788428789,-1.89120699891543,-1.95966355192156,-1.99760486972654,-2.16642677503154,-2.09989397873945,-2.81838575183286,-1.97858426544408,-1.99772321459488,-1.57039442116101,-1.89695796954051,-1.66690508039989,-1.61647879085565,-2.02266675626713,-1.5373158115656,-2.19926746166418,-1.44521729107483,-1.50587872741056,0.18467467942784,0.245191413976372,0.208390010440074,0.242015018687664,0.256936777984968,0.212044433536173,0.320763140488139,0.255299698097927,0.229641992652782,0.174004847044252,0.196804243915209,0.193255379971718,0.181470776291397,0.226192625956852,0.165566211618744,0.294881851884612,0.184798464494407,0.182748154729698
"4734",-1.526204819357,-1.95805156926694,-2.00791672118573,-1.97107053073495,-2.18378788979983,-1.94570740321052,-2.72057001613139,-2.09841145980027,-1.99666487722499,-1.5659733162985,-1.90980027928356,-1.55232307930821,-1.42233571880772,-2.00598831355204,-1.32046606473229,-2.2125422153287,-1.48986667463506,-1.48641322841833,0.186409203883675,0.242455950950909,0.239031314508945,0.242972433654009,0.253896352463084,0.206393485436148,0.31992213348158,0.255620115484164,0.225397171937425,0.181056286676372,0.205183028980903,0.193708810518617,0.193237209010895,0.231714175121891,0.15143116751369,0.28205767192973,0.195263464825748,0.179687932616586
"4735",-1.56957911630611,-1.87507909586564,-2.03688291563355,-1.98933013074744,-2.11288452328544,-2.06952671389939,-2.75734574635135,-2.09955688335246,-2.06696510458633,-1.59757263709608,-1.64700642785685,-1.66065487333935,-1.37927337361957,-1.99553742188862,-1.3099721593201,-2.19998867603632,-1.55298996281485,-1.52032601445653,0.195963253425395,0.231742295592203,0.231364396699183,0.240779477835136,0.245672959028991,0.240637786558221,0.320534076146996,0.257620139299499,0.216427961652903,0.188286406893407,0.18248214801976,0.193598308012386,0.182734278371927,0.227139901493647,0.146317767115102,0.284148641400771,0.192225185025667,0.172201864961257
